date,50.0% LB,60.0% LB,70.0% LB,80.0% LB,90.0% LB,90.0% UB,80.0% UB,70.0% UB,60.0% UB,50.0% UB,mean
2002-03-31,1.6277506519226175,1.522421854338536,1.4498620663919453,1.2689832348130583,1.0802047155973158,2.8395073983725947,2.677859624376456,2.56392678220244,2.4802566357746083,2.3828341059301703,1.9888772045554868
2002-06-30,1.3040942757131093,1.2079293919217897,1.0871241020355282,0.9560417523665161,0.6413867852534896,2.7303693606141985,2.486720840281782,2.3799033821521287,2.2635049209518225,2.1502858642049305,1.7114210682682403
2002-09-30,0.6514058921361863,0.5423333964700974,0.4033932478351123,0.2661618862253583,0.06661063779361642,2.268227193973752,2.0445234213567014,1.8822167731498418,1.7356325261968317,1.6137342473064762,1.1367272331647742
2002-12-31,0.10652202043352732,-0.0346700441857033,-0.190080499657987,-0.3540710052483078,-0.648102353454779,1.8452448165117152,1.559547706444265,1.3650775118167235,1.2366884076916405,1.1163858269024947,0.6048214888700123
2003-03-31,0.5552683867304631,0.4356138040624091,0.28954326083465176,0.12109702663864708,-0.16411736512273034,2.4069109695514173,2.140381792972547,1.884334542863048,1.73696483624121,1.6022151688506558,1.081131515880364
2003-06-30,1.2382665442840293,1.063757629308998,0.8944083556937796,0.6698784709638148,0.31731975100897625,3.1324965070565685,2.763180531205531,2.5717043344624795,2.433150300502585,2.293436082850965,1.7517450549766826
2003-09-30,1.5012885100762294,1.3365535353967477,1.1770908603821408,0.9218772390512728,0.605588429682379,3.5606432611572494,3.281914089345481,3.004048910670127,2.8278152478424543,2.7072103087942123,2.093645105477094
2003-12-31,1.681224342014386,1.4904157055468046,1.3270619953986538,1.0898214753602833,0.7280641291813557,3.6921759740642686,3.392170067480918,3.1614033536173416,2.9904692983441636,2.8295401269674736,2.259253669395758
2004-03-31,1.7936021256576273,1.5967205101455848,1.3728181401709585,1.1692470476175472,0.814447037822986,3.9418474210840113,3.6626710760270895,3.4131603966577733,3.2029338530361757,2.9912252764907272,2.3886446415429683
2004-06-30,1.921419602157802,1.7052779106161946,1.4767003686693347,1.245072798104618,0.896674725133304,4.3056570496222974,3.947878987802641,3.660800764553126,3.466778537286191,3.323067465898779,2.5937228389651894
2004-09-30,1.7337346928449135,1.540408755793076,1.278016219592892,0.9431875076230027,0.45434875715652234,4.987788703155997,4.501520918433748,4.1764413497078845,3.934825645962268,3.7321991538655928,2.7342269796265914
2004-12-31,1.6818708085250331,1.3465466434450315,1.0421738558434797,0.6171526790855157,0.1636683962302592,5.390851964169273,4.852474794495855,4.499006455416734,4.198667738595943,3.9315610674179027,2.7740969361694554
2005-03-31,1.6844021105164755,1.3371271789146983,1.0385667854824643,0.4996589805211218,-0.1761410192381465,5.910226820984853,5.265496699693306,4.781799481226615,4.464988907937709,4.103940452446448,2.8717268183979083
2005-06-30,1.5523369401892553,1.2416222576211928,0.8005059118778544,0.4717273385426006,-0.2924816620375177,6.186979914655318,5.582170541568652,5.047808115029606,4.691817937817074,4.380267866024001,2.9462607476239873
2005-09-30,1.4683991336675017,1.1773934681205995,0.7886864321834839,0.26238981353140955,-0.4104363998210774,6.593880956541513,5.636769718100347,5.142714306206632,4.852855506789068,4.437882373885725,2.985747169725156
2005-12-31,1.4762940299156648,1.0255709287835355,0.665875653471451,0.12116176096160913,-0.6313375065414046,6.7062172342684345,5.8877513519875135,5.357448603067839,4.875825989234198,4.480161035592399,2.9944253745834186
2006-03-31,1.4609264058109912,1.0916068215084715,0.6497185550936786,-0.007751668067133899,-0.8049123180274016,6.9614806715117705,5.919406156417047,5.541148368471949,5.127843034632204,4.6659818942784,3.035459305430949
2006-06-30,1.274566334865142,0.9485595751142455,0.5575180730086067,-0.15427665070282082,-0.8768351870480471,6.815652136877205,5.919873818733926,5.502430178463614,5.0282373581159225,4.706823992559895,3.000175478207191
2006-09-30,1.2807333716650664,0.971485294151468,0.42460157746202265,0.0036075117795890677,-1.0847962145853165,7.09052316543535,6.175852850052792,5.708126914084902,5.24636768322958,4.823969946722896,3.04505888178156
2006-12-31,1.2348935937691459,0.8670691825444363,0.3233421108668848,-0.38904704801891565,-1.2267417823193192,7.406629025970399,6.6017733303840895,5.70231247202682,5.174740573735228,4.780222044202008,3.0781135078534163
2007-03-31,1.2630205956502518,0.6401708183419874,0.12709462229452706,-0.5183208846443597,-1.19175564325639,7.762214373459995,6.691404582757869,5.766915399928758,5.2482849771088365,4.875586911004914,3.0796155639774416
2007-06-30,1.1256344981881043,0.6981323625401861,0.013427929541122374,-0.45841803177672347,-1.3824980812759895,7.583709776658415,6.687818235341705,5.929193625092525,5.436656667724425,4.994823501833912,3.092470350390536
2007-09-30,1.030599214893078,0.6792485991873258,0.010021395569978608,-0.59292694865767,-1.4666745968000638,7.76559771071799,6.667079460354538,6.012361273998735,5.507403728146743,5.0515813987232825,3.075028373843886
2007-12-31,1.0135741718680387,0.5470647037016536,-0.09091952752239063,-0.6529667527882648,-1.4199157795528654,7.965759518425667,6.863966753764744,6.122695652779578,5.470726144551804,5.08957673552339,3.086144160109263
2008-03-31,1.0285257084740902,0.49490417914807905,-0.022917572796314012,-0.6494166518374849,-1.426942054071004,7.973387692860047,6.992266929599703,6.269960275906868,5.609011950446217,5.158762077018365,3.1297327663254015
2008-06-30,0.9337425179227199,0.4875555443144943,-0.08819185718044054,-0.8302268678585056,-1.8195625442020216,8.226463004624005,7.209252190716272,6.270941544759814,5.679691598361515,5.224472704518852,3.143131454989682
2008-09-30,1.0036886499862168,0.4815428008257503,-0.032226018012418756,-0.6910073714135487,-1.6964583982955084,8.368899527531646,7.022244087439459,6.36279576047016,5.97626126212657,5.403734823956102,3.199118988872998
2008-12-31,0.9948890873018876,0.41706374807259117,-0.1636273681824214,-0.7590353370041543,-1.9084043145182248,8.395179980014563,7.110753761421266,6.381911589397027,5.98275079360918,5.41527314333096,3.169250234722737
