date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6,ex_post_real_rate,ex_post_real_rate_core,HLW r*,DSGE r* wFG,ExPostRealRateGap,ExPostRealRateGapWDSGE,Delta,Target
6/30/1993,0.330925775,-45.44369207,0.143938596,0.593882734,0.756704516,0.75,0.732971198,1.279909422,0.42875,0.8,1.522725,-0.277511434,0.947228414,0.24625,NaN,NaN,NaN,NaN,NaN,NaN,0.156117266,-0.006704516,2.570045742,2.531897375,-0.48639417,-0.476857078,-0.009537092,
9/30/1993,0.227921704,-44.84779401,-0.547194119,0.5919297,0.557020408,0.765,0.699797282,0.907598134,0.4125,0.7375,1.4198,-1.147076652,-0.050596701,0.23,NaN,NaN,NaN,NaN,NaN,NaN,0.1730703,0.207979592,2.419894657,2.657507021,-0.431903364,-0.491306455,0.059403091,
12/31/1993,1.102330822,-44.66141701,0.175744078,0.543660584,0.513506932,0.7475,0.656762273,3.456276092,0.3175,0.7375,1.5183,1.345676971,1.677849655,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.203839416,0.233993068,2.510555113,2.766224521,-0.423799362,-0.487716714,0.063917352,
3/31/1994,0.715927688,-44.21779495,-1.058774457,0.477710369,0.452756532,0.8025,0.766715737,0.998907854,0.3,0.7375,1.7449,-1.152916014,0.300642533,0.1275,NaN,NaN,NaN,NaN,NaN,NaN,0.324789631,0.349743468,2.459985036,2.787881604,-0.290206628,-0.37218077,0.081974142,
6/30/1994,1.096923634,-43.68490334,0.359253629,0.481559093,0.670131259,0.985,0.601525749,1.596065975,0.28,0.75,1.87925,0.056642809,1.289442826,0.1175,NaN,NaN,NaN,NaN,NaN,NaN,0.503440907,0.314868741,2.621975872,2.807948209,-0.152053061,-0.198546145,0.046493084,
9/30/1994,0.331528902,-43.40771075,-0.607948366,0.572088304,0.556750731,1.1225,0.650243586,0.435540603,0.28,0.75,1.924025,-1.009533661,0.681965537,0.1125,NaN,NaN,NaN,NaN,NaN,NaN,0.550411696,0.565749269,2.513200591,2.810550216,-0.077888452,-0.152225858,0.074337406,
12/31/1994,0.887584438,-42.68719868,0.247968441,0.540090822,0.50679134,1.2925,0.752455457,1.996492115,0.28,0.75,1.9529,1.273906135,0.938443515,0.12,NaN,NaN,NaN,NaN,NaN,NaN,0.752409178,0.78570866,2.597295364,2.578853751,0.103085337,0.10769574,-0.004610403,
3/31/1995,0.098280878,-42.91208187,0.032284346,0.541704143,0.523186486,1.45,-0.05743873,1.92367034,0.28,0.7,1.817325,-1.046989388,0.157607798,0.13,NaN,NaN,NaN,NaN,NaN,NaN,0.908295857,0.926813514,2.50782853,2.620946518,0.281338724,0.253059228,0.028279497,
6/30/1995,0.040958023,-43.92911111,0.348093365,0.478897202,0.591489818,1.505,0.715157458,-0.435121904,0.3025,0.7125,1.5774,-0.483556552,0.325420171,0.16,NaN,NaN,NaN,NaN,NaN,NaN,1.026102798,0.913510182,2.480711211,2.612677453,0.405924995,0.372933435,0.032991561,
9/30/1995,0.585597539,-43.65376065,0.04576813,0.491518943,0.475589057,1.45,0.558326523,0.940816414,0.32,0.675,1.561925,0.135846433,0.963971288,0.165,NaN,NaN,NaN,NaN,NaN,NaN,0.958481057,0.974410943,2.545674167,2.722854008,0.322062515,0.277767555,0.04429496,
12/31/1995,0.412338304,-43.98137553,0.331541294,0.480216202,0.500605223,1.43,0.388526195,1.154819266,0.335,0.625,1.420875,-0.199974462,0.384900709,0.1725,NaN,NaN,NaN,NaN,NaN,NaN,0.949783798,0.929394777,2.583032396,2.906617781,0.304025699,0.223129353,0.080896346,
3/31/1996,0.476960274,-44.28787049,0.594139509,0.479397234,0.392398859,1.3425,0.721544185,1.63488459,0.3325,0.625,1.6221,0.497786732,0.839825843,0.1675,NaN,NaN,NaN,NaN,NaN,NaN,0.863102766,0.950101141,2.584228731,2.958631395,0.217045583,0.123444917,0.093600666,
6/30/1996,1.378786046,-43.3917127,0.520553114,0.413920679,0.473407415,1.31,1.048367285,2.190903811,0.3,0.625,1.686775,0.878383747,1.173280606,0.1275,NaN,NaN,NaN,NaN,NaN,NaN,0.896079321,0.836592585,2.847714803,2.938429549,0.18415062,0.161471934,0.022678687,
9/30/1996,0.61205182,-42.64081663,0.440220859,0.327270084,0.455601052,1.3275,0.421526845,1.912059404,0.3,0.625,1.688575,0.149268349,0.633959093,0.125,NaN,NaN,NaN,NaN,NaN,NaN,1.000229916,0.871898948,2.849123545,3.044601305,0.28794903,0.23907959,0.04886944,
12/31/1996,0.748253688,-42.43919828,0.05463832,0.531908375,0.567653816,1.32,0.655566835,0.724387627,0.3025,0.625,1.6093,0.046995622,0.943392057,0.13,NaN,NaN,NaN,NaN,NaN,NaN,0.788091625,0.752346184,2.964557349,3.09344365,0.046952288,0.014730712,0.032221575,
3/31/1997,0.349940861,-42.21957899,0.526231402,0.595758809,0.392082966,1.32,0.601039633,0.980174631,0.29,0.625,1.739375,-0.771186197,0.800917513,0.13,NaN,NaN,NaN,NaN,NaN,NaN,0.724241191,0.927917034,2.886033442,2.982016272,0.00273283,-0.021262877,0.023995708,
6/30/1997,1.353476903,-41.57310797,0.710788635,0.198282103,0.520397347,1.38,0.202040627,1.465571915,0.2925,0.5875,1.643325,1.156844106,0.987699817,0.1375,NaN,NaN,NaN,NaN,NaN,NaN,1.181717897,0.859602653,3.153143094,3.087804229,0.393432123,0.40976684,-0.016334716,
9/30/1997,0.935536216,-41.1181371,0.549278332,0.435705391,0.232741365,1.3825,1.214055786,2.88639378,0.2925,0.625,1.5541,0.929571379,1.292908362,0.145,NaN,NaN,NaN,NaN,NaN,NaN,0.946794609,1.149758635,3.119785494,3.070909202,0.166848235,0.179067308,-0.012219073,
12/31/1997,0.539261864,-41.00440312,1.464942761,0.331994642,0.316882588,1.3775,0.857761234,-0.031608346,0.305,0.5375,1.444925,0.137904713,1.036662976,0.165,NaN,NaN,NaN,NaN,NaN,NaN,1.045505358,1.060617412,3.116355326,3.072378136,0.266416526,0.277410824,-0.010994298,
3/31/1998,0.680308099,-41.39957855,1.547647287,0.141946701,0.293747007,1.38,0.553151936,2.081920035,0.325,0.525,1.4401,0.703010612,0.657470906,0.18,NaN,NaN,NaN,NaN,NaN,NaN,1.238053299,1.086252993,3.156897191,2.821352776,0.448829001,0.532715105,-0.083886104,
6/30/1998,0.595807336,-41.65127511,1.008945643,0.236130998,0.305301567,1.375,1.365064619,2.574914482,0.3275,0.5,1.385325,0.150771806,1.134205329,0.175,NaN,NaN,NaN,NaN,NaN,NaN,1.138869002,1.069698433,3.192479487,2.695696646,0.34074913,0.464944841,-0.12419571,
9/30/1998,0.91916719,-41.74855603,1.1758837,0.422212389,0.35524016,1.3825,0.849214981,1.083615362,0.38,0.5,1.17275,0.942672221,1.045476695,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.960287611,1.02725984,3.334047586,2.952375653,0.126775715,0.222193698,-0.095417983,
12/31/1998,1.257204127,-41.24715086,0.267639513,0.281434077,0.31836672,1.215,1.074120891,2.166680727,0.4675,0.5,1.25035,-0.219092485,0.613174012,0.2375,NaN,NaN,NaN,NaN,NaN,NaN,0.933565923,0.89663328,3.504658737,2.843929822,0.057401239,0.222583467,-0.165182229,
3/31/1999,0.588328506,-41.39357355,1.441627804,0.324512277,0.250412353,1.1825,0.54677913,1.196264768,0.435,0.45,1.402325,1.633848692,1.040510242,0.19,NaN,NaN,NaN,NaN,NaN,NaN,0.857987723,0.932087647,3.464553086,2.730042828,-0.008150548,0.175477016,-0.183627564,
6/30/1999,0.481204827,-41.54046857,0.037419264,0.377036548,0.346530948,1.1875,1.35728349,1.703461175,0.4125,0.5,1.5241,-1.027916014,0.130468578,0.21,NaN,NaN,NaN,NaN,NaN,NaN,0.810463452,0.840969052,3.47993529,2.80526954,-0.05952037,0.109146067,-0.168666438,
9/30/1999,0.960514407,-41.62984492,0.515634069,0.353150934,0.36704772,1.275,0.957045215,1.472026165,0.425,0.5,1.5679,0.148554574,0.619668871,0.2325,NaN,NaN,NaN,NaN,NaN,NaN,0.921849066,0.90795228,3.602280599,2.657318749,0.021278916,0.257519379,-0.236240463,
12/31/1999,1.267127586,-41.46436449,1.442216753,0.553242071,0.469754548,1.325,1.144077327,-0.073256376,0.4075,0.5,1.675225,0.927966339,1.090983847,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.771757929,0.855245452,3.809458078,2.218530198,-0.18060659,0.217125379,-0.39773197,
3/31/2000,-0.000362207,-40.09658095,2.792491647,0.662650511,0.522658661,1.42,1.285634356,2.426456915,0.435,0.5,1.542675,0.150024797,1.607175959,0.28,NaN,NaN,NaN,NaN,NaN,NaN,0.757349489,0.897341339,3.688913731,2.103510679,-0.164878944,0.231471819,-0.396350763,
6/30/2000,1.440327666,-40.5117414,-0.359283911,0.621064165,0.347373923,1.5675,0.420964481,1.609691895,0.5625,0.5,1.543425,0.936256682,0.299570538,0.3575,NaN,NaN,NaN,NaN,NaN,NaN,0.946435835,1.220126077,3.878251983,1.895822398,-0.023127161,0.472480235,-0.495607396,
9/30/2000,-0.261451663,-41.05948085,1.326788408,0.582963758,0.482173247,1.63,0.651219251,-0.074215477,0.555,0.5,1.4975,-0.723163608,0.548897136,0.3775,NaN,NaN,NaN,NaN,NaN,NaN,1.047036242,1.147826753,3.702048404,1.919466426,0.121524141,0.567169635,-0.445645495,
12/31/2000,0.233481982,-41.53509101,0.049282396,0.537323296,0.493119275,1.6175,0.535788266,-0.394180865,0.58,0.5,1.3357,0.164517551,-0.338762694,0.3775,NaN,NaN,NaN,NaN,NaN,NaN,1.080176704,1.124380725,3.703612025,1.939439213,0.154273698,0.595316901,-0.441043203,
3/31/2001,-0.689508765,-41.61689171,1.530352691,0.659153373,0.648902385,1.4,0.083071913,-1.563465918,0.5725,0.5,1.317325,-1.288381,0.664607551,0.3725,NaN,NaN,NaN,NaN,NaN,NaN,0.740846627,0.751097615,3.542681496,1.676199588,-0.144823747,0.32179673,-0.466620477,
6/30/2001,0.264948481,-42.73120359,-0.17333807,0.599645252,0.377356458,1.0825,-0.289195819,-1.828842843,0.55,0.5,1.42275,0.331184218,-0.465289362,0.345,NaN,NaN,NaN,NaN,NaN,NaN,0.482854748,0.705143542,3.493589897,1.677802861,-0.390542726,0.063404033,-0.453946759,
9/30/2001,-0.756539384,-43.65017017,-0.296198284,0.39241033,0.256890976,0.875,-0.349063754,-1.230522052,0.5825,0.5,1.2614,-1.15069984,-0.872537687,0.3725,NaN,NaN,NaN,NaN,NaN,NaN,0.48258967,0.618109024,3.155080669,1.995803419,-0.306180497,-0.016361185,-0.289819312,
12/31/2001,-0.077620619,-44.65858393,0.62373141,0.313358141,0.481853125,0.5325,0.976161405,-2.923604332,0.61,0.5125,1.37765,-0.324612884,-1.172591634,0.36,NaN,NaN,NaN,NaN,NaN,NaN,0.219141859,0.050646875,3.131603421,1.900459823,-0.563758996,-0.255973097,-0.3077859,
3/31/2002,0.485360296,-45.09588888,0.101840218,0.313712136,0.30696416,0.4325,-0.240078341,-1.627690073,0.555,0.5,1.4562,1.81031928,0.848791119,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.118787864,0.12553584,3.070192067,1.602192942,-0.648760153,-0.281760372,-0.366999781,
6/30/2002,0.265816541,-44.9583198,0.563828293,0.348599305,0.547847222,0.4375,0.549698121,-0.706862031,0.5625,0.5,1.310575,0.06399575,0.59632215,0.235,NaN,NaN,NaN,NaN,NaN,NaN,0.088900695,-0.110347222,3.061933197,1.502274823,-0.676582604,-0.286668011,-0.389914593,
9/30/2002,0.063303086,-44.97256844,0.029851277,0.478339844,0.532015502,0.435,0.391978196,-1.047564868,0.61,0.5,1.027525,0.10972703,-0.053204029,0.29,NaN,NaN,NaN,NaN,NaN,NaN,-0.043339844,-0.097015502,2.93657269,1.658446753,-0.777483016,-0.457951532,-0.319531484,
12/31/2002,-0.214357456,-45.71920722,-0.355597381,0.578626754,0.355244716,0.36,0.104367529,-0.82406027,0.645,0.4875,1.062175,-0.114153567,0.391729646,0.315,NaN,NaN,NaN,NaN,NaN,NaN,-0.218626754,0.004755284,2.682134191,1.901650221,-0.889160302,-0.694039309,-0.195120993,
3/31/2003,0.19199723,-45.77155946,0.106609795,0.487709915,0.308052421,0.3125,0.429670833,0.459002251,0.555,0.5,1.05395,0.023906135,-0.389256583,0.275,NaN,NaN,NaN,NaN,NaN,NaN,-0.175209915,0.004447579,2.571736318,2.104985984,-0.818143995,-0.701456411,-0.116687584,
6/30/2003,0.5521328,-46.24434466,1.397626797,0.351195927,0.378332352,0.3125,0.55885852,1.605540856,0.47,0.5,0.959575,1.050025538,0.479221524,0.18,NaN,NaN,NaN,NaN,NaN,NaN,-0.038695927,-0.065832352,2.569290981,2.2239368,-0.681018672,-0.594680127,-0.086338545,
9/30/2003,1.323742418,-46.65106976,0.899347117,0.570505579,0.45667393,0.255,1.163349714,2.335726845,0.41,0.5,1.06995,1.569722894,0.746364728,0.1325,NaN,NaN,NaN,NaN,NaN,NaN,-0.315505579,-0.20167393,2.746570616,2.136725778,-1.002148233,-0.849687024,-0.15246121,
12/31/2003,0.833536253,-46.14614903,0.798502125,0.607205628,0.447038174,0.25,0.248977904,1.541346636,0.375,0.5,1.1386,0.315935016,0.522249341,0.125,NaN,NaN,NaN,NaN,NaN,NaN,-0.357205628,-0.197038174,2.741646852,2.257482472,-1.042617341,-0.921576246,-0.121041095,
3/31/2004,0.248804058,-46.30653801,-0.915543181,0.711025122,0.549110177,0.25,0.667780095,-0.405993444,0.345,0.5,1.03375,0.028056228,0.508628683,0.1425,NaN,NaN,NaN,NaN,NaN,NaN,-0.461025122,-0.299110177,2.659321613,2.154209802,-1.125855525,-0.999577573,-0.126277953,
6/30/2004,0.459676066,-46.32106669,1.090896332,0.803738954,0.569787872,0.2525,0.097859899,2.635743074,0.325,0.5,1.22085,0.77048047,0.81622516,0.1425,NaN,NaN,NaN,NaN,NaN,NaN,-0.551238954,-0.317287872,2.641899065,2.128925595,-1.21171372,-1.083470353,-0.128243368,
9/30/2004,0.63603874,-46.17182336,1.211914931,0.6323212,0.356958893,0.3575,0.717314174,2.007688534,0.345,0.5,1.091925,0.893872477,0.915394504,0.1425,NaN,NaN,NaN,NaN,NaN,NaN,-0.2748212,0.000541107,2.558377571,2.181421613,-0.914415593,-0.820176603,-0.094238989,
12/31/2004,0.710537278,-45.8294136,-0.38827513,0.77231128,0.541087331,0.4875,0.900375136,1.718089075,0.33,0.5,1.10175,-0.3830506,0.243961163,0.155,NaN,NaN,NaN,NaN,NaN,NaN,-0.28481128,-0.053587331,2.621457331,1.968930454,-0.940175613,-0.777043893,-0.163131719,
3/31/2005,0.801468701,-46.14179609,-0.193514309,0.796181558,0.708751583,0.6175,0.114947695,1.693799622,0.3025,0.4875,1.150775,0.201564785,0.559545082,0.14,NaN,NaN,NaN,NaN,NaN,NaN,-0.178681558,-0.091251583,2.731823498,1.993243143,-0.861637433,-0.676992344,-0.184645089,
6/30/2005,0.195519839,-45.6597938,-0.042177525,0.717221257,0.494130164,0.735,0.717862735,1.63753984,0.355,0.5,1.001725,-0.228879515,0.655866315,0.15,NaN,NaN,NaN,NaN,NaN,NaN,0.017778743,0.240869836,2.562556052,1.945344573,-0.62286027,-0.4685574,-0.15430287,
9/30/2005,0.487261379,-45.41659351,0.402127742,0.907669856,0.388449311,0.865,0.700371922,1.662034905,0.3675,0.5,1.10365,0.388307985,0.450169733,0.145,NaN,NaN,NaN,NaN,NaN,NaN,-0.042669856,0.476550689,2.517546956,2.000683843,-0.672056595,-0.542840817,-0.129215778,
12/31/2005,0.264404949,-45.1897771,-0.245718553,0.818395876,0.666216913,0.995,-0.129115555,0.473995561,0.3925,0.5,1.11055,0.283360492,1.208324494,0.1525,NaN,NaN,NaN,NaN,NaN,NaN,0.176604124,0.328783087,2.568120054,2.070741453,-0.46542589,-0.341081239,-0.12434465,
3/31/2006,1.051337348,-44.88142969,1.157387844,0.705983249,0.577820582,1.1125,0.61384338,1.808377557,0.3875,0.5,1.2293,0.779392239,1.255491868,0.1575,NaN,NaN,NaN,NaN,NaN,NaN,0.406516751,0.534679418,2.709227678,1.965023593,-0.270790169,-0.084739147,-0.186051021,
6/30/2006,-0.022486264,-44.73204181,-0.694347686,0.869268755,0.793854222,1.2275,0.240879092,-1.06640443,0.3625,0.5,1.292675,-0.796004587,0.125732069,0.15,NaN,NaN,NaN,NaN,NaN,NaN,0.358231245,0.433645778,2.683013784,2.062210506,-0.312522201,-0.157321382,-0.155200819,
9/30/2006,-0.127778369,-44.67711603,-0.41875353,0.696171508,0.536812016,1.3125,0.384108675,-1.089922457,0.375,0.5,1.16915,-1.049972841,0.108422776,0.1475,NaN,NaN,NaN,NaN,NaN,NaN,0.616328492,0.775687984,2.516938174,2.254321503,-0.012906051,0.052748116,-0.065654168,
12/31/2006,0.584163606,-43.9244011,1.205889629,0.356894221,0.430214943,1.31,0.154203063,-0.581526306,0.3625,0.5,1.1861,-0.252353793,-0.047545167,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.953105779,0.879785057,2.550608352,2.154713854,0.315453691,0.414427315,-0.098973625,
3/31/2007,0.031930319,-44.12537297,1.317329328,0.946316338,0.68639128,1.3125,0.308709582,-0.797709421,0.35,0.4625,1.1795,-0.712671254,-0.272321726,0.115,NaN,NaN,NaN,NaN,NaN,NaN,0.366183662,0.62610872,2.563942179,1.91946133,-0.274801883,-0.113681671,-0.161120212,
6/30/2007,0.3464003,-44.58354406,-0.761755097,0.692882415,0.416116926,1.3125,0.15097419,-0.42560815,0.355,0.475,1.267475,-0.525754515,0.217634178,0.1275,NaN,NaN,NaN,NaN,NaN,NaN,0.619617585,0.896383074,2.488693927,1.742923296,-0.002555897,0.183886761,-0.186442658,
9/30/2007,0.314583971,-44.77891591,-0.090166685,0.54509923,0.489869088,1.2675,0.424936767,-1.406137103,0.405,0.475,1.17825,-1.603879515,-1.123397519,0.185,NaN,NaN,NaN,NaN,NaN,NaN,0.72240077,0.777630912,2.506311052,1.410418469,0.095823007,0.369796153,-0.273973146,
12/31/2007,0.372000492,-44.80986654,0.794316792,0.40429692,0.688265807,1.125,0.746556603,-1.639519999,0.465,0.475,1.071475,-0.294589061,-0.21681024,0.22,NaN,NaN,NaN,NaN,NaN,NaN,0.72070308,0.436734193,2.60758579,1.427448562,0.068806632,0.363840939,-0.295034307,
3/31/2008,-0.678116763,-45.40066577,0.572356857,0.369461374,0.528876683,0.795,0.055776297,-1.963843553,0.5875,0.5,0.9559,-2.26381983,-0.312022052,0.265,NaN,NaN,NaN,NaN,NaN,NaN,0.425538626,0.266123317,2.318051176,1.263657293,-0.153974168,0.109624303,-0.263598471,
6/30/2008,0.345904432,-45.84030201,-0.324734927,0.483283147,0.418812833,0.52,0.515104281,-1.41210117,0.6,0.5,1.0638,-0.2830506,-0.430376378,0.2525,NaN,NaN,NaN,NaN,NaN,NaN,0.036716853,0.101187167,2.310500603,0.23238278,-0.540908298,-0.021378842,-0.519529456,
9/30/2008,-0.771139785,-46.83236123,0.281162489,0.75055565,0.509133013,0.485,-0.707040524,-2.916580361,0.68,0.5,1.05985,-0.775358292,-0.35996974,0.29,NaN,NaN,NaN,NaN,NaN,NaN,-0.26555565,-0.024133013,2.040100871,0.363512863,-0.775580868,-0.356433866,-0.419147002,
12/31/2008,-2.454789901,-48.48693389,1.063129553,0.241791635,-0.078422017,0.1275,-2.997587198,-6.379445511,1.2175,0.5,0.719775,-3.148435215,-2.539554574,0.4625,0.05,0.1,0.15,0.2,0.25,0.3,-0.114291635,0.205922017,1.144207889,0.694622274,-0.400343607,-0.287947204,-0.112396404,
3/31/2009,-1.382355495,-51.14158177,-2.648338587,-0.079026399,-0.001137003,0.045,-1.093145981,-9.173263429,1.13,0.475,0.788675,-1.299192015,-1.9048316,0.395,0.05,0.075,0.125,0.15,0.2,0.275,0.124026399,0.046137003,0.828328092,0.77104771,-0.083055624,-0.068735529,-0.014320095,
6/30/2009,-0.4177592,-52.8337956,2.769636276,-0.166158997,0.390368395,0.045,-0.16983888,-5.101743798,0.9475,0.5,1.0046,1.591432985,0.109024604,0.33,0.05,0.1,0.175,0.275,0.35,0.45,0.211158997,-0.345368395,0.881513266,0.931711827,-0.00921932,-0.02176896,0.01254964,
9/30/2009,0.111778873,-53.41353595,0.685009399,0.118713163,0.353870613,0.0375,0.998825266,-1.050737708,0.595,0.5,0.92875,1.374630334,0.171727345,0.2475,0.05,0.1,0.175,0.25,0.35,0.45,-0.081213163,-0.316370613,0.887287222,0.672696395,-0.303034968,-0.249387262,-0.053647707,
12/31/2009,0.835943289,-54.09684575,0.141850318,0.315881176,0.62104314,0.03,0.102919777,-0.292571591,0.515,0.44,1.0456,1.892769533,1.301053058,0.2325,0.05,0.1,0.2,0.3,0.4,0.5,-0.285881176,-0.59104314,1.156719475,0.114036364,-0.575061045,-0.314390267,-0.260670778,
3/31/2010,0.244056588,-54.17641541,-1.251905983,0.286811919,0.341501706,0.0325,0.43617104,-1.083980394,0.45,0.4725,1.02965,-0.510456274,0.307121184,0.2,0.05,0.1,0.15,0.225,0.3,0.4,-0.254311919,-0.309001706,1.011464701,-0.012915193,-0.507178094,-0.251083121,-0.256094974,
6/30/2010,0.720860187,-53.35929429,0.711671241,0.48737681,0.269019915,0.0475,0.318073805,2.773473296,0.495,0.475,0.81,0.706585427,0.715901509,0.21,0.05,0.075,0.1,0.125,0.15,0.2,-0.43987681,-0.221519915,1.018024671,0.094391627,-0.694382978,-0.463474717,-0.230908261,
9/30/2010,0.524887916,-53.22324446,0.292378348,0.303547947,0.15371937,0.0475,0.35713953,-0.003338228,0.545,0.45,0.683475,1.272159197,1.256110852,0.245,0.05,0.05,0.05,0.075,0.1,0.125,-0.256047947,-0.10621937,0.930388028,0.30283279,-0.488644954,-0.331756145,-0.156888809,
12/31/2010,0.277962046,-53.6003828,-0.245577082,0.578867994,0.315608419,0.0475,0.424762271,1.389378718,0.5175,0.425,0.8862,-0.596693262,0.014476116,0.255,0.05,0.05,0.075,0.1,0.15,0.2,-0.531367994,-0.268108419,0.908724237,-0.181166899,-0.758549053,-0.486076269,-0.272472784,
3/31/2011,-0.485179111,-53.65283837,1.371505015,0.510526552,0.43841753,0.0375,0.459803693,-0.632530513,0.4425,0.45,0.924425,-1.121283426,-0.136961987,0.2025,0.025,0.05,0.1,0.175,0.225,0.3,-0.473026552,-0.40091753,0.76384898,-0.664533903,-0.663988797,-0.306893076,-0.357095721,
6/30/2011,0.422976679,-53.53235243,-1.545623329,0.659154717,0.582680982,0.0225,0.170860307,1.920328521,0.445,0.475,0.85755,-0.159649822,0.473996468,0.2425,0.025,0.05,0.075,0.1,0.125,0.175,-0.636654717,-0.560180982,0.920511,-0.808792769,-0.866782467,-0.434456525,-0.432325942,
9/30/2011,-0.277140064,-53.53483644,0.19237163,0.60043193,0.455841245,0.02,-0.089514475,3.45838301,0.53,0.475,0.51515,-1.252430967,-0.041389289,0.28,0.025,0.025,0.025,0.025,0.05,0.05,-0.58043193,-0.435841245,0.765778795,-0.617848154,-0.771876629,-0.425969892,-0.345906737,
12/31/2011,0.86000206,-52.91327238,-1.611863225,0.118567845,0.355775168,0.0175,0.126855457,2.381042971,0.625,0.5,0.496075,0.923798541,0.660097521,0.295,0.025,0.025,0.025,0.025,0.05,0.05,-0.101067845,-0.338275168,0.881369385,-0.853592098,-0.321410191,0.11233018,-0.433740371,
3/31/2012,0.574903557,-52.37510578,1.78179463,0.585335799,0.628779214,0.025,0.534099811,2.729131063,0.6,0.45,0.586475,1.513962476,1.713156556,0.275,0.025,0.025,0.05,0.05,0.075,0.075,-0.560335799,-0.603779214,1.010112557,-0.76166215,-0.812863938,-0.369920262,-0.442943677,
6/30/2012,0.183720412,-52.39768669,0.110000035,0.412011455,0.412688024,0.0375,-0.25720203,1.630993439,0.635,0.495,0.426825,-0.904070311,-0.031213292,0.3125,0.05,0.05,0.05,0.05,0.05,0.075,-0.374511455,-0.375188024,0.875552486,-0.639155581,-0.593399576,-0.21472256,-0.378677017,
9/30/2012,-0.118540168,-52.39524624,-0.560959197,0.54743487,0.288516601,0.035,-0.316725238,-0.252271958,0.625,0.4625,0.419,-1.719644082,-1.117842009,0.2725,0.025,0.025,0.025,0.025,0.025,0.025,-0.51243487,-0.253516601,0.705008755,-0.701665863,-0.688687059,-0.337018404,-0.351668654,
12/31/2012,-0.1464193,-52.08246324,2.036504006,0.499728752,0.441923297,0.04,0.193924396,1.166427864,0.5275,0.45,0.453425,0.128716574,1.16247403,0.27,0.025,0.025,0.025,0.025,0.025,0.05,-0.459728752,-0.401923297,0.666245521,-0.551762573,-0.626290132,-0.321788109,-0.304502024,
3/31/2013,0.718084477,-52.37475352,-1.917878745,0.396507432,0.389884864,0.035,0.338576971,1.300364393,0.515,0.45,0.47975,-0.338496541,-0.271172309,0.2825,0.025,0.025,0.025,0.025,0.05,0.05,-0.361507432,-0.354884864,0.775258996,-0.560673861,-0.555322181,-0.221338967,-0.333983214,
6/30/2013,0.004602474,-52.27799572,0.452068148,0.215134754,0.281054565,0.03,-0.141374629,0.879037348,0.515,0.45,0.65975,-0.436857196,0.340520132,0.295,0.025,0.05,0.05,0.075,0.1,0.125,-0.185134754,-0.251054565,0.645990892,-0.562123138,-0.346632477,-0.04460397,-0.302028507,
9/30/2013,0.586091618,-52.49212032,-0.711969537,0.488952053,0.392577614,0.0225,0.065049167,1.382143274,0.49,0.4275,0.695,-0.063906377,-0.169594943,0.2675,0.025,0.025,0.025,0.05,0.05,0.075,-0.466452053,-0.370077614,0.768290782,-0.448399142,-0.658524749,-0.354352268,-0.304172481,
12/31/2013,0.606870916,-52.80210419,0.277943613,0.527450658,0.430062742,0.0225,0.455708503,1.409840466,0.465,0.45,0.802425,0.333634607,0.313093567,0.2725,0.025,0.025,0.025,0.05,0.075,0.1,-0.504950658,-0.407562742,0.853318051,-0.435414224,-0.718280171,-0.396097102,-0.322183069,
3/31/2014,-0.604719235,-52.63707362,1.517224809,0.378633816,0.315819656,0.0175,0.179365436,1.254646572,0.425,0.45,0.715,-1.604889983,0.399477553,0.255,0.025,0.025,0.025,0.05,0.1,NaN,-0.361133816,-0.298319656,0.586373785,-0.464972896,-0.507727262,-0.244890592,-0.26283667,
6/30/2014,1.0261953,-51.88597821,-1.120424477,0.56423806,0.435246129,0.0225,0.57996203,2.284448966,0.41,0.4375,0.65865,1.535028517,1.119502528,0.26,0.025,0.025,0.05,0.075,NaN,NaN,-0.54173806,-0.412746129,0.857387871,-0.569078798,-0.756085028,-0.399468361,-0.356616667,
9/30/2014,0.952124302,-51.69283781,0.127560524,0.410244235,0.374991952,0.0225,0.591373464,1.893692526,0.4325,0.425,0.6538,0.397528517,0.886652138,0.2775,0.025,0.025,0.05,NaN,NaN,NaN,-0.387744235,-0.352491952,0.964200797,-0.566462576,-0.628794434,-0.246128591,-0.382665843,
12/31/2014,0.251852231,-51.02843941,0.983856461,0.099200207,0.270706605,0.025,0.661179785,1.22900733,0.5125,0.425,0.5608,-0.385804816,0.604928458,0.2975,0.025,0.05,NaN,NaN,NaN,NaN,-0.074200207,-0.245706605,0.858481939,-0.492984819,-0.288820692,0.049045998,-0.33786669,
3/31/2015,0.646866772,-51.15237818,1.21400909,-0.054754613,0.167263208,0.0275,0.120586913,0.467236813,0.545,0.4,0.505,0.222978869,0.419731698,0.3125,0.0325,NaN,NaN,NaN,NaN,NaN,0.082254613,-0.139763208,0.869750339,-0.696708881,-0.135182972,0.256431833,-0.391614805,
